ProductName,Brand,Price,DiscountPrice,Image_Url,Quantity,Category,SubCategory,Absolute_Url
Butter - Pasteurised,Fresho,55.00,44.00,https://www.bigbasket.com/media/uploads/p/l/40224136_2-fresho-fresho-butter-pasteurised.jpg,100 g,"Bakery, Cakes & Dairy",Butter & Margarine,https://www.bigbasket.com/pd/40224136/fresho-fresho-butter-pasteurised-100-g-monocarton/
Butter - Pasteurised,Fresho,260.00,240.00,https://www.bigbasket.com/media/uploads/p/l/40224137_2-fresho-fresho-butter-pasteurised.jpg,500 g,"Bakery, Cakes & Dairy",Butter & Margarine,https://www.bigbasket.com/pd/40224137/fresho-fresho-butter-pasteurised-500-g-monocarton/
Baby Lips Colour Changing Lip Balm,Maybelline New York,199.00,155.00,https://www.bigbasket.com/media/uploads/p/l/40152443_5-maybelline-new-york-baby-lips-colour-changing-lip-balm.jpg,1.7 g,Beauty & Hygiene,Lips,https://www.bigbasket.com/pd/40152443/maybelline-new-york-baby-lips-colour-changing-lip-balm-17-g-pink-bloom/
Baby Lips Colour Changing Lip Balm,Maybelline New York,199.00,145.00,https://www.bigbasket.com/media/uploads/p/l/40152444_4-maybelline-new-york-baby-lips-colour-changing-lip-balm.jpg,1.7 g,Beauty & Hygiene,Lips,https://www.bigbasket.com/pd/40152444/maybelline-new-york-baby-lips-colour-changing-lip-balm-17-g-peach-bloom/
Jaggery - Square,BB Royal,100.00,70.00,https://www.bigbasket.com/media/uploads/p/l/10000491_6-bb-royal-jaggery-square.jpg,1 kg,"Foodgrains, Oil & Masala",Sugar & Jaggery,https://www.bigbasket.com/pd/10000491/bb-royal-jaggery-square-1-kg/
Signature Intense Long Lasting No Gas Body Deodorant - For Men,Axe,560.00,307.99,https://www.bigbasket.com/media/uploads/p/l/1213537_3-axe-signature-intense-long-lasting-no-gas-body-deodorant-for-men.jpg,2x154 ml,Beauty & Hygiene,Men's Deodorants,https://www.bigbasket.com/pd/1213537/axe-signature-intense-long-lasting-no-gas-body-deodorant-for-men-2x154-ml/
"Signature - Intense, Long Lasting, No Gas, Deodorant Bodyspray, Perfume For Men",Axe,280.00,196.00,https://www.bigbasket.com/media/uploads/p/l/40158276_6-axe-signature-intense-long-lasting-no-gas-deodorant-bodyspray-perfume-for-men.jpg,154 ml,Beauty & Hygiene,Men's Deodorants,https://www.bigbasket.com/pd/40158276/axe-signature-intense-long-lasting-no-gas-deodorant-bodyspray-perfume-for-men-154-ml/
"Signature Body Deodorant Spray - Intense, Long Lasting, No Gas, For Men",Axe,370.00,355.20,https://www.bigbasket.com/media/uploads/p/l/40249007_1-axe-signature-body-deodorant-spray-intense-long-lasting-no-gas-for-men.jpg,200 ml,Beauty & Hygiene,Men's Deodorants,https://www.bigbasket.com/pd/40249007/axe-signature-body-deodorant-spray-intense-long-lasting-no-gas-for-men-200-ml/
Shower Gel - Blackcurrant & Bearberry,Fiama,225.00,146.50,https://www.bigbasket.com/media/uploads/p/l/100115624_8-fiama-shower-gel-blackcurrant-bearberry.jpg,250 ml,Beauty & Hygiene,Shower Gel & Body Wash,https://www.bigbasket.com/pd/100115624/fiama-shower-gel-blackcurrant-bearberry-250-ml/
Shower Gel - Blackcurrant & Bearberry,Fiama,449.00,305.50,https://www.bigbasket.com/media/uploads/p/l/40040786_8-fiama-shower-gel-blackcurrant-bearberry.jpg,500 ml,Beauty & Hygiene,Shower Gel & Body Wash,https://www.bigbasket.com/pd/40040786/fiama-shower-gel-blackcurrant-bearberry-500-ml/
Kashmiri Chilly Powder,Eastern,65.00,65.00,https://www.bigbasket.com/media/uploads/p/l/100270866_4-eastern-kashmiri-chilly-powder.jpg,100 g,"Foodgrains, Oil & Masala",Powdered Spices,https://www.bigbasket.com/pd/100270866/eastern-kashmiri-chilly-powder-100-g-pouch/
Kashmiri Chilly Powder,Eastern,160.00,120.00,https://www.bigbasket.com/media/uploads/p/l/100270868_3-eastern-kashmiri-chilly-powder.jpg,250 g,"Foodgrains, Oil & Masala",Powdered Spices,https://www.bigbasket.com/pd/100270868/eastern-kashmiri-chilly-powder-250-g-pouch/
Coriander/Dhania Powder,BB Royal,40.00,29.00,https://www.bigbasket.com/media/uploads/p/l/40077187_9-bb-royal-corianderdhania-powder.jpg,100 g,"Foodgrains, Oil & Masala",Powdered Spices,https://www.bigbasket.com/pd/40077187/bb-royal-corianderdhania-powder-100-g/
Coriander/Dhania Powder,BB Royal,80.00,57.00,https://www.bigbasket.com/media/uploads/p/l/40077188_9-bb-royal-corianderdhania-powder.jpg,200 g,"Foodgrains, Oil & Masala",Powdered Spices,https://www.bigbasket.com/pd/40077188/bb-royal-corianderdhania-powder-200-g/
Coriander/Dhania Powder,BB Royal,200.00,140.00,https://www.bigbasket.com/media/uploads/p/l/40077189_10-bb-royal-corianderdhania-powder.jpg,500 g,"Foodgrains, Oil & Masala",Powdered Spices,https://www.bigbasket.com/pd/40077189/bb-royal-corianderdhania-powder-500-g/
Signature After Shave Lotion - Denim,Axe,225.00,146.25,https://www.bigbasket.com/media/uploads/p/l/100033644_7-axe-signature-after-shave-lotion-denim.jpg,100 ml,Beauty & Hygiene,Shaving Care,https://www.bigbasket.com/pd/100033644/axe-signature-after-shave-lotion-denim-100-ml-bottle/
Sweet & Salty Dry Fruit Munchies,Fresho Signature,305.00,198.99,https://www.bigbasket.com/media/uploads/p/l/1212098_1-fresho-signature-sweet-salty-dry-fruit-munchies.jpg,Combo,Gourmet & World Food,Dry Fruits & Berries,https://www.bigbasket.com/pd/1212098/fresho-signature-sweet-salty-dry-fruit-munchies-combo/
"Shower Gel - Aroma, Absolute Relax 750 ml + Aroma, Morning Tonic 750 ml",Palmolive,1078.00,673.00,https://www.bigbasket.com/media/uploads/p/l/1213782_2-palmolive-shower-gel-aroma-absolute-relax-750-ml-aroma-morning-tonic-750-ml.jpg,Combo,Beauty & Hygiene,Shower Gel & Body Wash,https://www.bigbasket.com/pd/1213782/palmolive-shower-gel-aroma-absolute-relax-750-ml-aroma-morning-tonic-750-ml-combo/
Nature Care Diaper Pants - Large Size,Huggies,2498.00,1511.04,https://www.bigbasket.com/media/uploads/p/l/1212896_1-huggies-nature-care-diaper-pants-large-size.jpg,2x52 pcs,Baby Care,Diapers,https://www.bigbasket.com/pd/1212896/huggies-nature-care-diaper-pants-large-size-2x52-pcs/
"Nature Care Diaper Pants - Large, pH Balanced Liner, For Delicate Skin",Huggies,1249.00,787.00,https://www.bigbasket.com/media/uploads/p/l/40208025_3-huggies-nature-care-diaper-pants-large-size.jpg,52 pcs,Baby Care,Diapers,https://www.bigbasket.com/pd/40208025/huggies-nature-care-diaper-pants-large-size-52-pcs/
Mascara - Black Eyeconic Curling,Lakme,475.00,327.75,https://www.bigbasket.com/media/uploads/p/l/40001657_4-lakme-mascara-black-eyeconic-curling.jpg,9 ml,Beauty & Hygiene,Eyes,https://www.bigbasket.com/pd/40001657/lakme-mascara-black-eyeconic-curling-9-ml/
Mascara - Eyeconic Curling,Lakme,400.00,320.00,https://www.bigbasket.com/media/uploads/p/l/40096649_5-lakme-mascara-eyeconic-curling.jpg,9 ml,Beauty & Hygiene,Eyes,https://www.bigbasket.com/pd/40096649/lakme-mascara-eyeconic-curling-9-ml-blue/
Mutton - Curry Cut 1 kg + BB Royal Biryani Basmati Rice 1 kg Pouch,Fresho,1653.00,931.00,https://www.bigbasket.com/media/uploads/p/l/1220959_1-fresho-mutton-curry-cut-1-kg-bb-royal-biryani-basmati-rice-1-kg-pouch.jpg,Combo,"Eggs, Meat & Fish",Fresh Mutton,https://www.bigbasket.com/pd/1220959/fresho-mutton-curry-cut-1-kg-bb-royal-biryani-basmati-rice-1-kg-pouch-combo/
"Thick Poha/Avalakki - Flattened & Beaten Rice , Makers Breakfast &  Teatime Snacks",Super Saver,35.00,26.00,https://www.bigbasket.com/media/uploads/p/l/40160068_1-super-saver-thick-pohaavalakki.jpg,500 g,"Foodgrains, Oil & Masala","Poha, Sabudana & Murmura",https://www.bigbasket.com/pd/40160068/super-saver-thick-pohaavalakki-500-g/
"Thick Poha/Avalakki - Flattened & Beaten Rice , Makers Breakfast &  Teatime Snacks",Super Saver,70.00,48.00,https://www.bigbasket.com/media/uploads/p/l/40160069_5-super-saver-thick-pohaavalakki.jpg,1 kg,"Foodgrains, Oil & Masala","Poha, Sabudana & Murmura",https://www.bigbasket.com/pd/40160069/super-saver-thick-pohaavalakki-1-kg/
"Gel Bathing Bar - Men, Refreshing Pulse",Fiama,91.00,77.35,https://www.bigbasket.com/media/uploads/p/l/20004248_4-fiama-gel-bathing-bar-men-refreshing-pulse.jpg,125 g,Beauty & Hygiene,Bath & Shower,https://www.bigbasket.com/pd/20004248/fiama-gel-bathing-bar-men-refreshing-pulse-125-g/
"Gel Bathing Bar - Men, Refreshing Pulse",Fiama,295.00,221.25,https://www.bigbasket.com/media/uploads/p/l/30008623_6-fiama-gel-bathing-bar-men-refreshing-pulse.jpg,125 g,Beauty & Hygiene,Bath & Shower,https://www.bigbasket.com/pd/30008623/fiama-gel-bathing-bar-men-refreshing-pulse-125-g/
"Vanilla Milkshake - With Zinc, Vitamin A & D Added, Immunity Booster",Cavins,120.00,89.28,https://www.bigbasket.com/media/uploads/p/l/1207042_4-cavins-milkshake-vanilla.jpg,3x200 ml,"Bakery, Cakes & Dairy","Flavoured, Soya Milk",https://www.bigbasket.com/pd/1207042/cavins-milkshake-vanilla-3x200-ml/
"Vanilla Milkshake - With Zinc, Vitamin A & D Added, Immunity Booster",Cavins,40.00,31.00,https://www.bigbasket.com/media/uploads/p/l/30007715_9-cavins-milkshake-vanilla.jpg,200 ml,"Bakery, Cakes & Dairy","Flavoured, Soya Milk",https://www.bigbasket.com/pd/30007715/cavins-milkshake-vanilla-200-ml-tetra-pack/
"Vanilla Milkshake - With Zinc, Vitamin A & D Added, Immunity Booster",Cavins,240.00,186.00,https://www.bigbasket.com/media/uploads/p/l/1207119_4-cavins-milkshake-vanilla.jpg,6x200 ml,"Bakery, Cakes & Dairy","Flavoured, Soya Milk",https://www.bigbasket.com/pd/1207119/cavins-milkshake-vanilla-6x200-ml/
Soya Chunks,BB Royal,55.00,35.00,https://www.bigbasket.com/media/uploads/p/l/40073434_2-bb-royal-soya-chunks.jpg,200 g,"Foodgrains, Oil & Masala",Cereals & Millets,https://www.bigbasket.com/pd/40073434/bb-royal-soya-chunks-200-g-0/
Soya Chunks,BB Royal,220.00,165.00,https://www.bigbasket.com/media/uploads/p/l/40073435_2-bb-royal-soya-chunks.jpg,1 kg,"Foodgrains, Oil & Masala",Cereals & Millets,https://www.bigbasket.com/pd/40073435/bb-royal-soya-chunks-1-kg-0/
Intense Repair Shampoo 1 L + Intense Repair Conditioner 175 ml,Dove,1209.00,746.00,https://www.bigbasket.com/media/uploads/p/l/1207380_5-dove-intense-repair-shampoo-1-l-intense-repair-conditioner-175-ml.jpg,Combo,Beauty & Hygiene,Shampoo & Conditioner,https://www.bigbasket.com/pd/1207380/dove-intense-repair-shampoo-1-l-intense-repair-conditioner-175-ml-combo/
Microwave Safe Stainless Steel Bowl Set - Red,Vinayak,399.00,159.00,https://www.bigbasket.com/media/uploads/p/l/40178524_3-vinayak-microwave-safe-stainless-steel-bowl-set-red.jpg,300 ml,"Kitchen, Garden & Pets",Steel Storage Containers,https://www.bigbasket.com/pd/40178524/vinayak-microwave-safe-stainless-steel-bowl-set-red-300-ml/
Men Sport Defence Underarm Protection Roll On,Rexona,145.00,108.75,https://www.bigbasket.com/media/uploads/p/l/40167179_3-rexona-men-sport-defence-underarm-protection-roll-on.jpg,50 ml,Beauty & Hygiene,Men's Deodorants,https://www.bigbasket.com/pd/40167179/rexona-men-sport-defence-underarm-protection-roll-on-50-ml/
Men Sport Defence Underarm Protection Roll-On,Rexona,290.00,188.51,https://www.bigbasket.com/media/uploads/p/l/1220335_1-rexona-men-sport-defence-underarm-protection-roll-on.jpg,2x50 ml,Beauty & Hygiene,Men's Deodorants,https://www.bigbasket.com/pd/1220335/rexona-men-sport-defence-underarm-protection-roll-on-2x50-ml/
"Pure Hands Purifying Hand Wash - Tulsi, 99.9% Germ Protection, pH Balanced",Himalaya,95.00,71.25,https://www.bigbasket.com/media/uploads/p/l/40181910_4-himalaya-pure-hands-purifying-tulsi-hand-wash.jpg,250 ml,Beauty & Hygiene,Hand Wash & Sanitizers,https://www.bigbasket.com/pd/40181910/himalaya-pure-hands-purifying-tulsi-hand-wash-250-ml-pump/
Besan/Kadale Hittu,Super Saver,120.00,85.00,https://www.bigbasket.com/media/uploads/p/l/40159981_4-super-saver-besan-flour.jpg,1 kg,"Foodgrains, Oil & Masala","Sooji, Maida & Besan",https://www.bigbasket.com/pd/40159981/super-saver-besan-flour-1-kg-0/
Besan/Kadale Hittu,Super Saver,60.00,44.00,https://www.bigbasket.com/media/uploads/p/l/40159982_2-super-saver-besan-flour.jpg,500 g,"Foodgrains, Oil & Masala","Sooji, Maida & Besan",https://www.bigbasket.com/pd/40159982/super-saver-besan-flour-500-g-0/
Organic Cold Pressed Virgin Coconut Oil,GoodDiet,365.00,239.00,https://www.bigbasket.com/media/uploads/p/l/40179104_11-gooddiet-organic-cold-pressed-virgin-coconut-oil.jpg,250 ml,Gourmet & World Food,Organic & Cold Press Oil,https://www.bigbasket.com/pd/40179104/gooddiet-organic-cold-pressed-virgin-coconut-oil-250-ml/
Organic Cold Pressed Virgin Coconut Oil,GoodDiet,665.00,389.00,https://www.bigbasket.com/media/uploads/p/l/40179105_10-gooddiet-organic-cold-pressed-virgin-coconut-oil.jpg,500 ml,Gourmet & World Food,Organic & Cold Press Oil,https://www.bigbasket.com/pd/40179105/gooddiet-organic-cold-pressed-virgin-coconut-oil-500-ml/
Seeds - Sabja,BB Royal,50.00,28.00,https://www.bigbasket.com/media/uploads/p/l/30000312_4-bb-royal-seeds-sabja.jpg,50 g,"Foodgrains, Oil & Masala",Mukhwas,https://www.bigbasket.com/pd/30000312/bb-royal-seeds-sabja-50-g-pouch/
Seeds - Sabja,BB Royal,100.00,54.00,https://www.bigbasket.com/media/uploads/p/l/20000474_4-bb-royal-seeds-sabja.jpg,100 g,"Foodgrains, Oil & Masala",Mukhwas,https://www.bigbasket.com/pd/20000474/bb-royal-seeds-sabja-100-g-pouch/
Seeds - Sabja,BB Royal,200.00,108.00,https://www.bigbasket.com/media/uploads/p/l/40053908_2-bb-royal-seeds-sabja.jpg,200 g,"Foodgrains, Oil & Masala",Mukhwas,https://www.bigbasket.com/pd/40053908/bb-royal-seeds-sabja-200-g/
Muesli Breakfast Cereal - With Multigrain & 21% Fruit & Nut,BB Royal,650.00,458.05,https://www.bigbasket.com/media/uploads/p/l/1212328_3-bb-royal-muesli-with-21-fruit-nut.jpg,2x500 g,Snacks & Branded Foods,Muesli,https://www.bigbasket.com/pd/1212328/bb-royal-muesli-with-21-fruit-nut-2x500-g/
Muesli Breakfast Cereal - With Multigrain & 21% Fruit & Nut,BB Royal,325.00,259.02,https://www.bigbasket.com/media/uploads/p/l/40194172_18-bb-royal-muesli-with-21-fruit-nut.jpg,500 g,Snacks & Branded Foods,Muesli,https://www.bigbasket.com/pd/40194172/bb-royal-muesli-with-21-fruit-nut-500-g/
Moisturizing Daily Lotion For Babies,Mamaearth,798.00,523.32,https://www.bigbasket.com/media/uploads/p/l/1212459_1-mamaearth-moisturizing-daily-lotion-for-babies.jpg,2x400 ml,Baby Care,Baby Creams & Lotions,https://www.bigbasket.com/pd/1212459/mamaearth-moisturizing-daily-lotion-for-babies-2x400-ml/
"Baby Lotion - Daily Moisturizing, 0-5 years",Mamaearth,199.00,133.00,https://www.bigbasket.com/media/uploads/p/l/40102629_2-mamaearth-baby-lotion-daily-moisturizing-0-5-years.jpg,200 ml,Baby Care,Baby Creams & Lotions,https://www.bigbasket.com/pd/40102629/mamaearth-baby-lotion-daily-moisturizing-0-5-years-200-ml/
Moisturizing Daily Lotion For Babies,Mamaearth,399.00,267.00,https://www.bigbasket.com/media/uploads/p/l/40144727_2-mamaearth-moisturizing-daily-lotion-for-babies.jpg,400 ml,Baby Care,Baby Creams & Lotions,https://www.bigbasket.com/pd/40144727/mamaearth-moisturizing-daily-lotion-for-babies-400-ml/
Durum Wheat Pasta - Penne Rigate,Disano,198.00,99.00,https://www.bigbasket.com/media/uploads/p/l/40023663_4-disano-durum-wheat-pasta-penne-rigate.jpg,500 g,Gourmet & World Food,Pastas & Spaghetti,https://www.bigbasket.com/pd/40023663/disano-durum-wheat-pasta-penne-rigate-500-g-pouch/
Sensitive Plus Toothpaste 2x70g +Sensitive Soft Bristles Toothbrush 4 pcs,Colgate,495.00,324.69,https://www.bigbasket.com/media/uploads/p/l/1212659_1-colgate-sensitive-plus-toothpaste-2x70g-sensitive-soft-bristles-toothbrush-4-pcs.jpg,Combo,Beauty & Hygiene,Toothpaste,https://www.bigbasket.com/pd/1212659/colgate-sensitive-plus-toothpaste-2x70g-sensitive-soft-bristles-toothbrush-4-pcs-combo/
Urad Dal/Uddina Bele - Split,Super Saver,190.00,137.00,https://www.bigbasket.com/media/uploads/p/l/40159948_2-super-saver-urad-dal-split.jpg,1 kg,"Foodgrains, Oil & Masala",Urad & Other Dals,https://www.bigbasket.com/pd/40159948/super-saver-urad-dal-split-1-kg/
Urad Dal/Uddina Bele - Split,Super Saver,380.00,270.00,https://www.bigbasket.com/media/uploads/p/l/40159949_2-super-saver-urad-dal-split.jpg,2 kg,"Foodgrains, Oil & Masala",Urad & Other Dals,https://www.bigbasket.com/pd/40159949/super-saver-urad-dal-split-2-kg/
Urad Dal/Uddina Bele - Split,Super Saver,95.00,70.00,https://www.bigbasket.com/media/uploads/p/l/40159950_2-super-saver-urad-dal-split.jpg,500 g,"Foodgrains, Oil & Masala",Urad & Other Dals,https://www.bigbasket.com/pd/40159950/super-saver-urad-dal-split-500-g/
Urad Dal/Uddina Bele - Split,Super Saver,42.00,29.00,https://www.bigbasket.com/media/uploads/p/l/40159951_4-super-saver-urad-dal-split.jpg,200 g,"Foodgrains, Oil & Masala",Urad & Other Dals,https://www.bigbasket.com/pd/40159951/super-saver-urad-dal-split-200-g/
"LED Bulb - 7-Watt, Base B22",Syska,987.00,253.65,https://www.bigbasket.com/media/uploads/p/l/1204272_2-syska-led-bulb-7-watt-base-b22.jpg,3x1 pc,"Kitchen, Garden & Pets",CFL & Led Bulbs,https://www.bigbasket.com/pd/1204272/syska-led-bulb-7-watt-base-b22-3x1-pc/
"SSK-SRL-7W LED Bulb - White, Round, 7 Watts, B22 Base",Syska,329.00,89.00,https://www.bigbasket.com/media/uploads/p/l/40125990_1-syska-led-bulb-7-watt-base-b22-ssk-srl-7w.jpg,1 pc,"Kitchen, Garden & Pets",CFL & Led Bulbs,https://www.bigbasket.com/pd/40125990/syska-led-bulb-7-watt-base-b22-ssk-srl-7w-1-pc/
"Aval/Poha Red Thick - Flattened & Beaten Rice , Makers Breakfast &  Teatime Snacks",BB Royal,120.00,80.00,https://www.bigbasket.com/media/uploads/p/l/40128956_2-bb-royal-avalpoha-red-thick.jpg,1 kg,"Foodgrains, Oil & Masala","Poha, Sabudana & Murmura",https://www.bigbasket.com/pd/40128956/bb-royal-avalpoha-red-thick-1-kg/
"Aval/Poha Red Thick - Flattened & Beaten Rice , Makers Breakfast &  Teatime Snacks",BB Royal,25.00,20.00,https://www.bigbasket.com/media/uploads/p/l/60000013_3-bb-royal-avalpoha-red-thick.jpg,200 g,"Foodgrains, Oil & Masala","Poha, Sabudana & Murmura",https://www.bigbasket.com/pd/60000013/bb-royal-avalpoha-red-thick-200-g-pouch/
"Aval/Poha Red Thick - Flattened & Beaten Rice , Makers Breakfast &  Teatime Snacks",BB Royal,60.00,45.00,https://www.bigbasket.com/media/uploads/p/l/60000014_4-bb-royal-avalpoha-red-thick.jpg,500 g,"Foodgrains, Oil & Masala","Poha, Sabudana & Murmura",https://www.bigbasket.com/pd/60000014/bb-royal-avalpoha-red-thick-500-g-pouch/
Pasta - Penne Whole Wheat,HappyChef,370.00,182.38,https://www.bigbasket.com/media/uploads/p/l/1213500_2-happychef-pasta-penne-whole-wheat.jpg,2x500 g,Gourmet & World Food,Pastas & Spaghetti,https://www.bigbasket.com/pd/1213500/happychef-pasta-penne-whole-wheat-2x500-g/
100% Durum Whole Wheat Pasta - Penne,HappyChef,185.00,99.00,https://www.bigbasket.com/media/uploads/p/l/40112470_9-happychef-pasta-penne-whole-wheat.jpg,500 g,Gourmet & World Food,Pastas & Spaghetti,https://www.bigbasket.com/pd/40112470/happychef-pasta-penne-whole-wheat-500-g/
Organic - Anjeer/Figs/Atti Hannu,BB Royal,250.00,165.00,https://www.bigbasket.com/media/uploads/p/l/40203667_1-bb-royal-organic-anjeerfigs.jpg,100 g,"Foodgrains, Oil & Masala",Organic Dry Fruits,https://www.bigbasket.com/pd/40203667/bb-royal-organic-anjeerfigs-100-g/
Organic - Anjeer/Figs/Atti Hannu,BB Royal,500.00,299.00,https://www.bigbasket.com/media/uploads/p/l/40203668_2-bb-royal-organic-anjeerfigs.jpg,200 g,"Foodgrains, Oil & Masala",Organic Dry Fruits,https://www.bigbasket.com/pd/40203668/bb-royal-organic-anjeerfigs-200-g/
Organic - Besan/Kadale Hittu,BB Royal,149.00,110.00,https://www.bigbasket.com/media/uploads/p/l/40125915_6-bb-royal-organic-besan-flour.jpg,1 kg,"Foodgrains, Oil & Masala",Organic Flours,https://www.bigbasket.com/pd/40125915/bb-royal-organic-besan-flour-1-kg/
Organic - Besan/Kadale Hittu,BB Royal,76.00,57.00,https://www.bigbasket.com/media/uploads/p/l/40072463_9-bb-royal-organic-besan-flour.jpg,500 g,"Foodgrains, Oil & Masala",Organic Flours,https://www.bigbasket.com/pd/40072463/bb-royal-organic-besan-flour-500-g/
Black Chia Seeds,GoodDiet,185.00,109.00,https://www.bigbasket.com/media/uploads/p/l/40108932_7-gooddiet-chia-seeds-black.jpg,150 g,Gourmet & World Food,Dry Fruits & Berries,https://www.bigbasket.com/pd/40108932/gooddiet-chia-seeds-black-150-g/
"100% Pure Honey, 1 kg + Corn Flakes Classic, 475 g",BB Royal,630.00,425.64,https://www.bigbasket.com/media/uploads/p/l/1214178_1-bb-royal-100-pure-honey-1-kg-corn-flakes-classic-475-g.jpg,Combo,Snacks & Branded Foods,Honey,https://www.bigbasket.com/pd/1214178/bb-royal-100-pure-honey-1-kg-corn-flakes-classic-475-g-combo/
Seeds Mix,Fresho Signature,65.00,49.00,https://www.bigbasket.com/media/uploads/p/l/40104690_11-fresho-signature-seeds-mix.jpg,50 g,Gourmet & World Food,Roasted Seeds & Nuts,https://www.bigbasket.com/pd/40104690/fresho-signature-seeds-mix-50-g/
